,0
15659,non functional
15660,non functional
15661,non functional
15662,non functional
15663,non functional
15664,non functional
15665,non functional
15666,non functional
15667,non functional
15668,non functional
15669,non functional
15670,non functional
15671,non functional
15672,non functional
15673,non functional
15674,non functional
15675,non functional
15676,non functional
15677,non functional
15678,non functional
15679,non functional
15680,non functional
15681,non functional
15682,non functional
15683,non functional
15684,non functional
15685,non functional
15686,non functional
15687,non functional
15688,non functional
15689,non functional
15690,non functional
15691,non functional
15692,non functional
15693,non functional
15694,non functional
15695,non functional
15696,non functional
15697,non functional
15698,non functional
15699,non functional
15700,non functional
15701,non functional
15702,non functional
15703,non functional
15704,non functional
15705,non functional
15706,non functional
15707,non functional
15708,non functional
15709,non functional
15710,non functional
15711,non functional
15712,non functional
15713,non functional
15714,non functional
15715,non functional
15716,non functional
15717,non functional
15718,non functional
15719,non functional
15720,non functional
15721,non functional
15722,non functional
15723,non functional
15724,non functional
15725,non functional
15726,non functional
15727,non functional
15728,non functional
15729,non functional
15730,non functional
15731,non functional
15732,non functional
15733,non functional
15734,non functional
15735,non functional
15736,non functional
15737,non functional
15738,non functional
15739,non functional
15740,non functional
15741,non functional
15742,non functional
15743,non functional
15744,non functional
15745,non functional
15746,non functional
15747,non functional
15748,non functional
15749,non functional
15750,non functional
15751,non functional
15752,non functional
15753,non functional
15754,non functional
15755,non functional
15756,non functional
15757,non functional
15758,non functional
15759,non functional
15760,non functional
15761,non functional
15762,non functional
15763,non functional
15764,non functional
15765,non functional
15766,non functional
15767,non functional
15768,non functional
15769,non functional
15770,non functional
15771,non functional
15772,non functional
15773,non functional
15774,non functional
15775,non functional
15776,non functional
15777,non functional
15778,non functional
15779,non functional
15780,non functional
15781,non functional
15782,non functional
15783,non functional
15784,non functional
15785,non functional
15786,non functional
15787,non functional
15788,non functional
15789,non functional
15790,non functional
15791,non functional
15792,non functional
15793,non functional
15794,non functional
15795,non functional
15796,non functional
15797,non functional
15798,non functional
15799,non functional
15800,non functional
15801,non functional
15802,non functional
